"order_id","order_date","product_id","store_id","customer_id","quantity","unit_price","discount","revenue","cost","profit"
"0RD00001188","2023-09-11","P0028","S029","C045906",3,4.59,0.0,13.77,9.63,4.14
"0RD00001189","2023-08-30","P0116","S033","C036699",1,10.53,0.0,10.53,7.35,3.18
"0RD00001190","2023-09-28","P0022","S035","C042186",2,10.33,0.0,20.66,12.07,8.59
"0RD00001191","2024-06-17","P0013","S074","C032159",2,8.62,0.2,13.79,9.09,4.7
"0RD00001192","2024-11-08","P0096","S093","C004653",1,11.88,0.0,11.88,7.21,4.67
"0RD00001193","2023-05-23","P0022","S100","C038646",3,14.99,0.0,44.97,28.4,16.57
"0RD00001194","2023-03-11","P0180","S051","C045111",5,7.6,0.0,38.0,23.25,14.75
"0RD00001195","2024-09-16","P0181","S018","C045457",4,9.15,0.0,36.6,22.77,13.83
"0RD00001196","2023-02-28","P0011","S026","C026011",4,7.81,0.0,31.24,16.77,14.47
"0RD00001197","2023-03-14","P0120","S100","C030481",3,12.35,0.1,33.34,16.92,16.42
"0RD00001198","2024-06-19","P0145","S040","C007918",3,5.19,0.0,15.57,8.41,7.16
"0RD00001199","2023-11-08","P0170","S065","C019444",4,10.18,0.1,36.65,20.07,16.58
"0RD00001200","2023-12-22","P0011","S041","C034739",4,6.04,0.1,21.74,12.63,9.12
"0RD00001201","2024-12-01","P0200","S017","C027810",5,13.78,0.0,68.9,39.53,29.37
"0RD00001202","2023-08-07","P0187","S073","C048654",5,5.73,0.1,25.79,17.86,7.92
"0RD00001203","2023-06-10","P0112","S093","C040364",1,12.71,0.0,12.71,6.39,6.32
"0RD00001204","2023-04-03","P0107","S001","C041424",1,9.07,0.1,8.16,5.3,2.87
"0RD00001205","2024-02-13","P0006","S036","C019957",3,13.41,0.15,34.2,21.46,12.74
"0RD00001206","2024-09-08","P0052","S063","C022933",1,4.44,0.15,3.77,2.01,1.76
"0RD00001207","2023-10-02","P0184","S089","C034638",1,8.16,0.0,8.16,4.8,3.36
"0RD00001208","2024-07-22","P0049","S045","C047500",2,10.68,0.0,21.36,11.05,10.31
"0RD00001209","2023-01-28","P0067","S091","C011971",2,14.18,0.2,22.69,14.77,7.91
"0RD00001210","2024-07-23","P0012","S089","C040548",1,4.9,0.2,3.92,2.71,1.21
"0RD00001211","2023-04-30","P0060","S018","C010972",1,8.37,0.1,7.53,4.14,3.39
"0RD00001212","2023-03-15","P0107","S079","C034038",4,6.84,0.0,27.36,16.52,10.84
"0RD00001213","2024-05-08","P0072","S032","C007890",1,7.35,0.1,6.62,4.56,2.05
"0RD00001214","2023-06-22","P0039","S046","C040117",3,9.41,0.1,25.41,16.2,9.21
"0RD00001215","2024-08-12","P0186","S031","C021958",2,14.91,0.2,23.86,12.77,11.09
"0RD00001216","2023-06-03","P0041","S060","C043914",5,3.66,0.0,18.3,11.11,7.19
"0RD00001217","2023-08-20","P0041","S002","C032812",4,7.76,0.0,31.04,15.97,15.07
"0RD00001218","2023-02-20","P0041","S064","C024872",5,4.51,0.2,18.04,11.34,6.7
"0RD00001219","2024-01-09","P0153","S071","C031765",4,5.65,0.1,20.34,11.26,9.08
"0RD00001220","2024-06-14","P0124","S085","C019272",5,9.2,0.1,41.4,21.64,19.76
"0RD00001221","2023-07-21","P0191","S087","C043878",3,9.08,0.0,27.24,17.91,9.33
"0RD00001222","2023-08-23","P0062","S028","C019604",1,7.73,0.2,6.18,3.51,2.68
"0RD00001223","2024-07-16","P0074","S099","C036458",3,10.36,0.2,24.86,14.26,10.6
"0RD00001224","2023-04-04","P0147","S063","C008399",5,5.71,0.1,25.7,17.78,7.91
"0RD00001225","2024-01-18","P0183","S081","C009118",1,12.41,0.0,12.41,6.5,5.91
"0RD00001226","2024-12-10","P0123","S042","C004668",1,11.57,0.0,11.57,7.29,4.28
"0RD00001227","2024-03-15","P0177","S003","C044902",5,10.83,0.1,48.73,29.49,19.24
"0RD00001228","2023-07-02","P0096","S016","C043007",2,7.47,0.0,14.94,9.9,5.04
"0RD00001229","2023-09-09","P0189","S044","C036202",4,7.46,0.1,26.86,14.14,12.72
"0RD00001230","2024-08-25","P0132","S083","C038360",2,10.89,0.0,21.78,10.97,10.81
"0RD00001231","2023-09-13","P0192","S034","C029115",1,11.93,0.15,10.14,5.9,4.24
"0RD00001232","2024-02-10","P0180","S055","C042703",4,6.61,0.0,26.44,18.08,8.36
"0RD00001233","2023-08-13","P0024","S040","C009991",3,4.84,0.1,13.07,7.04,6.03
"0RD00001234","2024-10-01","P0054","S020","C033059",3,5.35,0.1,14.44,8.54,5.91
"0RD00001235","2024-11-23","P0031","S058","C030124",4,12.4,0.0,49.6,27.52,22.08
"0RD00001236","2024-08-19","P0028","S011","C015170",5,5.89,0.0,29.45,19.44,10.01
"0RD00001237","2024-11-03","P0042","S095","C045200",3,6.89,0.0,20.67,14.07,6.6
"0RD00001238","2024-06-18","P0074","S002","C016670",5,11.57,0.0,57.85,32.12,25.73
"0RD00001239","2023-05-31","P0147","S021","C033540",1,12.4,0.0,12.4,6.94,5.46
"0RD00001240","2024-08-25","P0105","S090","C046920",1,11.17,0.0,11.17,5.97,5.2
"0RD00001241","2023-08-20","P0093","S066","C006291",1,9.53,0.2,7.62,3.98,3.64
"0RD00001242","2023-07-06","P0153","S057","C017071",2,3.81,0.0,7.62,5.23,2.39
"0RD00001243","2023-09-24","P0063","S062","C048575",5,11.92,0.1,53.64,27.17,26.47
"0RD00001244","2024-07-20","P0142","S061","C014704",1,9.74,0.0,9.74,6.06,3.68
"0RD00001245","2023-08-23","P0017","S095","C019703",3,7.33,0.0,21.99,12.96,9.03
"0RD00001246","2024-01-18","P0016","S024","C008631",3,4.92,0.0,14.76,9.13,5.63
"0RD00001247","2023-01-13","P0128","S009","C019088",4,8.9,0.1,32.04,21.04,11.0
"0RD00001248","2024-01-22","P0043","S031","C038149",4,3.43,0.0,13.72,7.49,6.23
"0RD00001249","2023-12-13","P0141","S043","C043223",1,11.54,0.2,9.23,6.2,3.04
"0RD00001250","2024-05-24","P0102","S055","C009552",5,5.96,0.0,29.8,14.93,14.87
"0RD00001251","2024-04-15","P0107","S042","C039119",4,7.65,0.15,26.01,13.99,12.02
"0RD00001252","2024-09-06","P0108","S062","C045288",2,3.99,0.0,7.98,5.29,2.69
"0RD00001253","2023-12-20","P0112","S034","C046815",4,13.69,0.0,54.76,28.92,25.84
"0RD00001254","2024-11-26","P0056","S031","C008002",3,3.55,0.0,10.65,7.25,3.4
"0RD00001255","2024-11-14","P0194","S006","C038512",5,5.02,0.0,25.1,17.35,7.75
"0RD00001256","2024-04-08","P0176","S090","C047651",3,5.36,0.0,16.08,8.3,7.78
"0RD00001257","2024-12-17","P0174","S095","C004502",1,10.45,0.0,10.45,6.14,4.31
"0RD00001258","2023-06-22","P0023","S076","C047656",4,4.84,0.0,19.36,13.25,6.11
"0RD00001259","2023-04-11","P0126","S027","C046927",5,10.52,0.0,52.6,34.27,18.33
"0RD00001260","2024-09-30","P0112","S084","C021159",1,13.35,0.0,13.35,6.9,6.45
"0RD00001261","2024-04-18","P0180","S065","C005696",4,9.07,0.0,36.28,20.28,16.0
"0RD00001262","2024-01-15","P0193","S019","C039450",2,3.02,0.15,5.13,2.92,2.21
"0RD00001263","2023-11-30","P0165","S074","C013423",4,6.98,0.0,27.92,14.31,13.61
"0RD00001264","2024-09-18","P0029","S083","C021651",3,7.79,0.0,23.37,12.64,10.73
"0RD00001265","2023-01-08","P0078","S003","C006746",5,7.18,0.0,35.9,24.04,11.86
"0RD00001266","2023-08-16","P0074","S042","C039706",1,13.05,0.0,13.05,6.73,6.32
"0RD00001267","2024-05-10","P0161","S052","C032331",5,5.58,0.15,23.71,12.1,11.61
"0RD00001268","2023-11-01","P0051","S085","C000973",2,6.26,0.0,12.52,6.37,6.15
"0RD00001269","2023-06-08","P0141","S011","C020209",1,3.32,0.0,3.32,2.01,1.31
"0RD00001270","2023-01-06","P0133","S024","C036744",3,6.29,0.1,16.98,11.75,5.23
"0RD00001271","2024-09-24","P0044","S033","C010486",5,7.1,0.0,35.5,21.6,13.9
"0RD00001272","2023-08-07","P0009","S063","C009784",5,11.87,0.1,53.41,32.74,20.67
"0RD00001273","2023-03-17","P0065","S063","C026985",5,11.34,0.15,48.2,32.27,15.92
"0RD00001274","2024-03-02","P0116","S028","C016855",2,12.16,0.0,24.32,12.98,11.34
"0RD00001275","2024-02-11","P0004","S071","C018934",2,4.6,0.0,9.2,6.38,2.82
"0RD00001276","2023-08-07","P0039","S001","C019672",5,7.37,0.0,36.85,24.06,12.79
"0RD00001277","2024-11-30","P0146","S067","C031981",3,11.16,0.0,33.48,22.4,11.08
"0RD00001278","2024-02-07","P0053","S073","C031306",5,13.38,0.15,56.87,36.9,19.97
"0RD00001279","2024-03-25","P0166","S012","C043288",1,11.39,0.0,11.39,7.67,3.72
"0RD00001280","2024-10-25","P0173","S060","C025978",5,4.72,0.15,20.06,11.96,8.1
"0RD00001281","2024-03-03","P0037","S035","C005881",2,8.13,0.0,16.26,9.35,6.91
"0RD00001282","2023-02-09","P0111","S047","C036616",4,12.36,0.15,42.02,22.97,19.06
"0RD00001283","2024-05-24","P0169","S013","C003333",4,7.57,0.2,24.22,13.89,10.34
"0RD00001284","2023-07-03","P0064","S100","C033262",4,8.1,0.0,32.4,22.63,9.77
"0RD00001285","2023-09-14","P0187","S069","C010805",3,4.97,0.0,14.91,9.37,5.54
"0RD00001286","2024-10-07","P0068","S073","C024550",3,9.05,0.0,27.15,14.69,12.46
"0RD00001287","2024-08-15","P0025","S069","C016105",4,4.12,0.1,14.83,8.0,6.83
"0RD00001288","2024-07-30","P0082","S062","C045451",4,10.11,0.1,36.4,24.37,12.03
"0RD00001289","2024-10-31","P0174","S013","C036093",1,13.65,0.0,13.65,6.85,6.8
"0RD00001290","2023-01-23","P0115","S100","C030856",3,12.01,0.0,36.03,23.0,13.03
"0RD00001291","2023-12-28","P0079","S015","C029585",4,13.96,0.0,55.84,37.88,17.96
"0RD00001292","2023-02-22","P0050","S007","C031981",1,6.36,0.2,5.09,3.54,1.55
"0RD00001293","2024-08-06","P0061","S044","C026139",4,5.68,0.15,19.31,12.07,7.24
"0RD00001294","2024-03-14","P0129","S087","C011083",3,8.76,0.0,26.28,13.8,12.48
"0RD00001295","2023-07-08","P0129","S017","C028641",1,4.35,0.1,3.91,2.09,1.83
"0RD00001296","2023-12-08","P0031","S075","C034103",2,3.65,0.0,7.3,4.97,2.33
"0RD00001297","2024-09-25","P0054","S068","C032896",1,10.21,0.1,9.19,4.63,4.56
"0RD00001298","2023-09-25","P0100","S013","C000329",3,13.0,0.0,39.0,25.63,13.37
"0RD00001299","2024-10-25","P0139","S038","C042790",1,12.42,0.0,12.42,7.35,5.07
"0RD00001300","2024-02-10","P0110","S001","C018418",3,13.64,0.15,34.78,18.56,16.22
"0RD00001301","2024-07-20","P0094","S038","C036134",2,7.86,0.0,15.72,10.16,5.56
"0RD00001302","2023-09-18","P0189","S071","C029106",3,4.76,0.15,12.14,7.26,4.88
"0RD00001303","2024-04-24","P0176","S076","C015450",1,4.11,0.15,3.49,2.14,1.35
"0RD00001304","2024-02-03","P0135","S092","C044360",3,14.76,0.0,44.28,22.18,22.1
"0RD00001305","2024-10-11","P0131","S019","C046868",5,11.79,0.0,58.95,38.77,20.18
"0RD00001306","2023-08-14","P0008","S069","C009540",4,4.77,0.0,19.08,13.16,5.92
"0RD00001307","2024-07-07","P0087","S062","C018443",4,5.34,0.2,17.09,9.92,7.17
"0RD00001308","2023-01-28","P0165","S081","C046789",1,12.2,0.1,10.98,6.27,4.71
"0RD00001309","2023-06-06","P0158","S005","C030670",3,4.74,0.0,14.22,9.66,4.56
"0RD00001310","2023-06-11","P0155","S094","C013124",1,5.19,0.0,5.19,3.59,1.6
"0RD00001311","2024-01-03","P0182","S072","C013489",3,9.82,0.0,29.46,16.18,13.28
"0RD00001312","2024-12-14","P0065","S070","C037530",5,11.99,0.0,59.95,30.33,29.62
"0RD00001313","2024-03-28","P0172","S018","C018059",2,3.86,0.0,7.72,4.74,2.98
"0RD00001314","2023-03-12","P0148","S025","C038095",3,13.39,0.0,40.17,28.11,12.06
"0RD00001315","2023-09-16","P0048","S093","C001429",1,7.53,0.0,7.53,4.1,3.43
"0RD00001316","2023-08-01","P0073","S081","C043241",5,4.97,0.0,24.85,12.5,12.35
"0RD00001317","2024-09-25","P0099","S064","C033649",3,10.63,0.0,31.89,20.33,11.56
"0RD00001318","2024-11-05","P0041","S031","C041300",1,10.59,0.0,10.59,5.85,4.74
"0RD00001319","2023-11-06","P0096","S100","C027940",4,4.36,0.2,13.95,9.41,4.54
"0RD00001320","2024-07-18","P0086","S033","C034942",3,10.04,0.0,30.12,17.79,12.33
"0RD00001321","2024-11-03","P0169","S037","C002713",2,10.82,0.0,21.64,11.83,9.81
"0RD00001322","2024-04-02","P0193","S001","C028450",3,14.19,0.0,42.57,21.47,21.1
"0RD00001323","2024-02-24","P0179","S100","C001752",1,12.67,0.1,11.4,7.62,3.78
"0RD00001324","2023-11-04","P0182","S028","C038226",5,14.04,0.0,70.2,35.72,34.48
"0RD00001325","2023-03-03","P0166","S091","C026374",2,9.7,0.2,15.52,10.4,5.12
"0RD00001326","2024-11-08","P0012","S088","C024385",5,9.48,0.0,47.4,30.53,16.87
"0RD00001327","2023-10-22","P0175","S071","C022773",4,14.89,0.0,59.56,33.05,26.51
"0RD00001328","2023-01-27","P0008","S049","C036603",5,13.25,0.15,56.31,37.16,19.15
"0RD00001329","2024-05-21","P0149","S094","C040412",2,4.89,0.15,8.31,4.93,3.38
"0RD00001330","2023-01-02","P0091","S008","C001362",2,12.99,0.2,20.78,11.64,9.14
"0RD00001331","2023-11-19","P0104","S061","C028755",1,5.67,0.0,5.67,3.0,2.67
"0RD00001332","2023-06-08","P0074","S007","C031456",3,6.74,0.0,20.22,11.09,9.13
"0RD00001333","2023-10-22","P0198","S075","C045372",1,14.55,0.0,14.55,8.61,5.94
"0RD00001334","2023-04-28","P0099","S083","C016632",1,11.1,0.0,11.1,6.96,4.14
"0RD00001335","2024-10-26","P0056","S091","C005394",2,7.84,0.0,15.68,8.75,6.93
"0RD00001336","2024-05-13","P0031","S074","C038592",5,5.88,0.0,29.4,17.77,11.63
"0RD00001337","2024-04-23","P0060","S061","C048973",5,12.9,0.2,51.6,31.66,19.94
"0RD00001338","2024-06-14","P0118","S093","C035594",2,14.93,0.0,29.86,20.82,9.04
"0RD00001339","2023-01-26","P0101","S005","C047538",4,9.42,0.0,37.68,24.61,13.07
"0RD00001340","2024-05-27","P0083","S016","C023128",1,3.38,0.0,3.38,2.24,1.14
"0RD00001341","2023-12-04","P0025","S018","C048380",2,6.53,0.2,10.45,7.06,3.39
"0RD00001342","2024-04-27","P0188","S099","C045788",3,12.52,0.0,37.56,23.48,14.08
"0RD00001343","2024-05-09","P0174","S068","C025928",4,11.87,0.0,47.48,28.12,19.36
"0RD00001344","2023-09-17","P0160","S096","C008375",2,12.08,0.0,24.16,14.56,9.6
"0RD00001345","2023-10-21","P0048","S007","C030153",1,11.23,0.0,11.23,6.54,4.69
"0RD00001346","2024-08-14","P0126","S031","C030038",1,4.57,0.2,3.66,2.4,1.26
"0RD00001347","2024-02-07","P0000","S034","C038449",4,8.28,0.15,28.15,16.19,11.96
"0RD00001348","2024-06-27","P0101","S026","C010333",5,8.4,0.1,37.8,19.17,18.63
"0RD00001349","2023-01-12","P0031","S042","C041955",5,8.68,0.0,43.4,26.95,16.45
"0RD00001350","2023-09-06","P0102","S003","C038650",1,7.26,0.0,7.26,4.26,3.0
"0RD00001351","2024-04-18","P0111","S062","C044785",5,13.06,0.1,58.77,37.22,21.55
"0RD00001352","2024-06-29","P0193","S002","C014676",4,11.8,0.1,42.48,28.93,13.55
"0RD00001353","2023-02-19","P0015","S028","C046328",4,11.83,0.2,37.86,23.83,14.02
"0RD00001354","2023-04-16","P0075","S087","C012796",1,10.45,0.0,10.45,5.8,4.65
"0RD00001355","2024-07-18","P0106","S077","C029278",5,3.84,0.0,19.2,11.71,7.49
"0RD00001356","2023-05-29","P0065","S088","C012817",3,12.72,0.1,34.34,20.73,13.62
"0RD00001357","2024-01-13","P0130","S028","C030844",2,5.47,0.0,10.94,7.21,3.73
"0RD00001358","2024-03-08","P0071","S032","C039726",2,7.44,0.0,14.88,9.77,5.11
"0RD00001359","2023-10-31","P0140","S008","C012908",3,8.88,0.1,23.98,15.49,8.49
"0RD00001360","2023-06-23","P0018","S086","C011548",3,11.59,0.0,34.77,22.22,12.55
"0RD00001361","2024-05-26","P0171","S072","C041193",3,14.76,0.1,39.85,20.71,19.14
"0RD00001362","2023-04-19","P0155","S061","C017270",2,10.36,0.2,16.58,9.25,7.33
"0RD00001363","2024-05-20","P0148","S071","C034247",5,14.33,0.0,71.65,41.87,29.78
"0RD00001364","2024-12-14","P0174","S047","C011944",3,7.39,0.0,22.17,11.23,10.94
"0RD00001365","2023-03-31","P0004","S073","C027197",2,5.31,0.0,10.62,6.77,3.85
"0RD00001366","2023-11-14","P0133","S022","C025371",5,12.36,0.0,61.8,37.01,24.79
"0RD00001367","2024-07-24","P0076","S027","C004410",5,6.32,0.0,31.6,15.99,15.61
"0RD00001368","2024-08-11","P0036","S042","C008296",2,6.89,0.0,13.78,8.69,5.09
"0RD00001369","2023-12-20","P0079","S071","C032246",3,6.8,0.0,20.4,10.37,10.03
"0RD00001370","2023-06-27","P0009","S096","C014700",2,7.1,0.0,14.2,9.51,4.69
"0RD00001371","2023-02-08","P0068","S041","C032918",3,14.0,0.0,42.0,24.37,17.63
"0RD00001372","2024-08-29","P0102","S070","C024395",5,10.12,0.15,43.01,28.01,15.0
"0RD00001373","2023-06-09","P0089","S056","C015709",4,6.31,0.0,25.24,13.22,12.02
"0RD00001374","2023-11-03","P0093","S025","C003341",1,10.81,0.0,10.81,6.8,4.01
"0RD00001375","2023-11-04","P0145","S081","C019005",5,8.42,0.2,33.68,18.05,15.63
"0RD00001376","2024-01-22","P0065","S089","C047099",5,11.44,0.0,57.2,35.59,21.61
"0RD00001377","2023-12-19","P0013","S011","C042744",4,14.37,0.1,51.73,26.42,25.31
"0RD00001378","2024-09-21","P0173","S089","C009273",4,8.73,0.1,31.43,16.4,15.03
"0RD00001379","2024-07-31","P0176","S048","C043120",4,8.88,0.0,35.52,21.26,14.26
"0RD00001380","2024-09-21","P0161","S011","C031371",3,9.76,0.0,29.28,18.77,10.51
"0RD00001381","2024-10-08","P0075","S080","C001123",5,8.73,0.0,43.65,25.86,17.79
"0RD00001382","2024-05-29","P0193","S027","C022246",4,6.64,0.1,23.9,12.67,11.23
"0RD00001383","2024-01-16","P0139","S009","C040869",1,10.85,0.0,10.85,6.12,4.73
"0RD00001384","2023-05-08","P0110","S081","C033251",1,9.53,0.0,9.53,6.34,3.19
"0RD00001385","2024-11-08","P0103","S019","C040374",2,12.17,0.15,20.69,12.6,8.09
"0RD00001386","2024-01-14","P0024","S018","C044156",3,8.9,0.0,26.7,16.56,10.14
"0RD00001387","2024-11-08","P0144","S091","C038270",3,12.88,0.0,38.64,21.63,17.01
"0RD00001388","2024-11-02","P0097","S043","C012183",5,11.07,0.0,55.35,33.3,22.05
"0RD00001389","2023-07-20","P0108","S051","C018260",5,3.83,0.0,19.15,12.43,6.72
"0RD00001390","2024-08-09","P0028","S041","C037839",4,13.1,0.1,47.16,29.62,17.54
"0RD00001391","2023-01-14","P0176","S012","C035303",2,5.0,0.0,10.0,5.96,4.04
"0RD00001392","2024-12-17","P0094","S027","C013367",2,13.96,0.0,27.92,19.27,8.65
"0RD00001393","2023-02-14","P0153","S063","C046270",2,6.81,0.0,13.62,7.07,6.55
"0RD00001394","2024-09-28","P0185","S057","C033930",4,3.51,0.0,14.04,8.67,5.37
"0RD00001395","2024-01-11","P0059","S100","C020469",1,10.4,0.0,10.4,5.6,4.8
"0RD00001396","2024-04-25","P0175","S086","C037143",4,12.87,0.0,51.48,32.89,18.59
"0RD00001397","2023-12-02","P0027","S066","C027292",2,5.61,0.0,11.22,6.02,5.2
"0RD00001398","2023-03-03","P0190","S067","C025519",2,7.97,0.1,14.35,8.78,5.56
"0RD00001399","2024-02-05","P0132","S075","C000049",3,6.62,0.0,19.86,10.51,9.35
"0RD00001400","2023-11-17","P0094","S100","C017443",3,8.58,0.0,25.74,16.06,9.68
"0RD00001401","2023-11-29","P0121","S040","C040291",2,9.78,0.1,17.6,11.88,5.72
"0RD00001402","2024-01-07","P0165","S075","C036754",4,9.92,0.0,39.68,21.4,18.28
"0RD00001403","2023-12-24","P0078","S029","C023241",1,5.85,0.0,5.85,3.96,1.89
"0RD00001404","2023-03-13","P0030","S005","C039787",2,8.48,0.0,16.96,8.72,8.24
"0RD00001405","2023-04-09","P0076","S030","C026727",1,5.69,0.1,5.12,3.58,1.54
"0RD00001406","2024-08-09","P0137","S009","C037733",1,6.87,0.0,6.87,4.22,2.65
"0RD00001407","2024-05-07","P0127","S045","C030051",4,7.96,0.0,31.84,20.47,11.37
"0RD00001408","2024-01-18","P0002","S066","C027839",3,9.69,0.15,24.71,16.61,8.09
"0RD00001409","2024-10-04","P0102","S031","C044330",2,4.31,0.15,7.33,5.01,2.32
"0RD00001410","2024-10-16","P0014","S078","C029851",2,8.58,0.0,17.16,11.41,5.75
"0RD00001411","2024-06-05","P0152","S062","C049737",2,7.3,0.1,13.14,7.59,5.55
"0RD00001412","2023-03-05","P0028","S020","C048027",5,5.19,0.0,25.95,14.64,11.31
"0RD00001413","2024-09-04","P0114","S093","C028645",5,8.87,0.0,44.35,28.44,15.91
"0RD00001414","2023-09-11","P0023","S096","C046584",2,13.82,0.2,22.11,13.62,8.49
"0RD00001415","2024-07-03","P0124","S060","C012188",1,11.51,0.15,9.78,5.91,3.88
"0RD00001416","2024-09-25","P0178","S061","C029622",4,13.43,0.0,53.72,32.81,20.91
"0RD00001417","2023-01-14","P0084","S006","C021792",4,4.93,0.0,19.72,13.5,6.22
"0RD00001418","2024-10-19","P0107","S030","C027782",5,3.31,0.1,14.9,10.12,4.78
"0RD00001419","2024-10-09","P0114","S099","C033279",3,8.4,0.15,21.42,13.81,7.61
"0RD00001420","2023-09-16","P0099","S068","C034245",5,13.06,0.0,65.3,33.96,31.34
"0RD00001421","2024-05-26","P0065","S006","C024872",2,10.59,0.2,16.94,10.7,6.25
"0RD00001422","2023-08-12","P0111","S067","C044040",3,10.55,0.2,25.32,15.92,9.4
"0RD00001423","2024-01-21","P0113","S063","C039049",4,6.02,0.1,21.67,12.15,9.52
"0RD00001424","2023-12-20","P0166","S003","C001244",3,4.67,0.0,14.01,7.55,6.46
"0RD00001425","2024-01-26","P0061","S009","C032677",2,3.66,0.15,6.22,4.04,2.18
"0RD00001426","2023-01-06","P0175","S017","C004259",3,12.48,0.15,31.82,20.21,11.62
"0RD00001427","2023-07-29","P0033","S069","C021112",4,11.36,0.1,40.9,27.06,13.83
"0RD00001428","2023-09-22","P0094","S043","C030742",2,13.82,0.15,23.49,16.1,7.39
"0RD00001429","2024-10-05","P0029","S060","C049714",1,11.3,0.0,11.3,7.4,3.9
"0RD00001430","2023-03-01","P0112","S092","C017471",4,14.21,0.0,56.84,38.26,18.58
"0RD00001431","2023-05-06","P0063","S045","C006502",4,10.5,0.15,35.7,22.32,13.38
"0RD00001432","2024-02-05","P0107","S008","C030349",1,12.26,0.0,12.26,8.5,3.76
"0RD00001433","2024-02-21","P0184","S092","C030966",5,14.9,0.0,74.5,39.47,35.03
"0RD00001434","2024-08-03","P0139","S096","C044723",3,12.24,0.0,36.72,23.45,13.27
"0RD00001435","2024-07-08","P0032","S046","C039514",3,9.38,0.0,28.14,18.55,9.59
"0RD00001436","2024-08-26","P0089","S020","C031925",3,3.24,0.2,7.78,4.58,3.2
"0RD00001437","2023-11-26","P0200","S040","C018805",5,4.73,0.0,23.65,13.71,9.94
"0RD00001438","2024-08-12","P0078","S009","C028445",4,14.84,0.2,47.49,32.33,15.16
"0RD00001439","2023-11-19","P0039","S068","C031469",3,11.58,0.2,27.79,19.14,8.65
"0RD00001440","2024-01-13","P0052","S100","C027473",5,12.76,0.0,63.8,43.55,20.25
"0RD00001441","2024-08-16","P0010","S029","C007616",4,8.4,0.2,26.88,14.05,12.83
"0RD00001442","2023-09-19","P0003","S086","C005312",2,5.93,0.1,10.67,5.79,4.89
"0RD00001443","2024-01-14","P0127","S081","C038678",2,12.95,0.2,20.72,13.13,7.59
"0RD00001444","2024-07-02","P0095","S064","C020072",1,12.82,0.15,10.9,7.13,3.77
"0RD00001445","2023-04-16","P0071","S071","C043445",4,7.58,0.1,27.29,17.2,10.09
"0RD00001446","2024-11-28","P0043","S063","C045516",5,12.47,0.2,49.88,27.27,22.61
"0RD00001447","2023-05-02","P0088","S021","C033062",1,13.06,0.1,11.75,7.73,4.02
"0RD00001448","2023-02-02","P0187","S026","C015702",4,5.54,0.0,22.16,15.42,6.74
"0RD00001449","2024-05-23","P0168","S079","C000711",3,5.16,0.0,15.48,10.1,5.38
"0RD00001450","2023-02-02","P0110","S062","C043601",2,6.88,0.1,12.38,7.37,5.01
"0RD00001451","2024-11-07","P0118","S089","C024364",2,3.36,0.2,5.38,3.68,1.69
"0RD00001452","2024-10-22","P0130","S046","C042794",1,5.48,0.15,4.66,3.21,1.45
"0RD00001453","2023-04-08","P0123","S044","C014473",2,11.02,0.0,22.04,13.4,8.64
"0RD00001454","2024-05-05","P0194","S084","C022491",4,8.29,0.15,28.19,17.76,10.42
"0RD00001455","2024-09-22","P0040","S006","C005517",2,10.33,0.0,20.66,13.61,7.05
"0RD00001456","2024-09-21","P0141","S068","C022101",1,9.45,0.0,9.45,5.71,3.74
"0RD00001457","2023-11-12","P0066","S011","C024213",1,11.69,0.0,11.69,7.18,4.51
"0RD00001458","2023-04-05","P0074","S032","C028226",5,3.87,0.0,19.35,11.93,7.42
"0RD00001459","2023-07-16","P0156","S012","C033849",3,4.39,0.1,11.85,8.0,3.85
"0RD00001460","2024-08-13","P0199","S015","C037618",1,8.27,0.0,8.27,4.49,3.78
"0RD00001461","2023-05-16","P0031","S023","C013202",3,8.92,0.1,24.08,12.13,11.95
