"customer_id","age","gender","loyalty_member","join_date"
"C003343",24,"Male",1,"2022-11-01"
"C003344",57,"Female",1,"2024-09-26"
"C003347",63,"Female",0,"2022-03-19"
"C003348",37,"Female",1,"2023-09-05"
"C003349",27,"Female",0,"2023-10-08"
"",21,"Male",1,"2026-01-26"
"C003351",30,"Male",1,"2025-08-29"
"C003353",61,"Female",1,"2024-08-14"
"C003354",39,"Male",0,"2025-11-01"
"C003355",58,"Female",0,"2023-02-16"
"C003357",33,"Male",0,"2026-02-15"
"C003358",45,"Male",1,"2023-09-10"
"C003360",61,"Male",1,"2024-06-08"
"C003361",39,"Female",1,"2023-10-25"
"C003362",59,"Male",0,"2025-02-26"
"C003364",53,"Male",1,"2024-02-08"
"C003368",27,"Male",1,"2022-09-25"
"C003369",23,"Male",0,"2024-07-19"
"C003370",41,"Female",0,"2022-02-10"
"C003371",39,"Male",1,"2021-05-26"
"C003373",20,"Female",1,"2023-10-14"
"C003375",25,"Male",0,"2023-08-25"
"C003376",26,"Female",1,"2021-07-28"
"C003377",70,"Female",0,"2021-06-25"
"",20,"Male",0,"2021-08-09"
"C003380",55,"Male",1,"2022-06-22"
"C003381",43,"Female",0,"2023-12-03"
"C003383",63,"Female",1,"2023-10-30"
"",26,"Male",0,"2023-11-16"
"C003386",39,"Male",0,"2024-04-29"
"C003387",62,"Male",0,"2021-03-27"
"C003388",36,"Female",0,"2024-11-24"
"C003391",68,"Female",0,"2022-04-28"
"C003393",51,"Male",0,"2025-02-17"
"C003394",30,"Female",1,"2024-11-08"
"C003396",51,"Male",0,"2021-07-16"
"C003397",52,"Female",1,"2023-10-23"
"",52,"Male",0,"2021-11-17"
"C003399",51,"Female",0,"2021-09-21"
"C003400",19,"Female",0,"2024-11-03"
"C003402",37,"Male",0,"2022-04-01"
"C003405",40,"Male",0,"2022-02-10"
"C003406",32,"Female",0,"2022-07-10"
"C003407",37,"Female",1,"2021-04-16"
"C003408",49,"Female",0,"2024-01-07"
"C003409",42,"Male",0,"2023-03-15"
"C003410",43,"Male",1,"2023-09-23"
"C003411",52,"Female",0,"2024-01-06"
"C003412",45,"Male",0,"2021-11-02"
"",21,"Female",0,"2024-01-07"
"C003414",70,"Female",1,"2022-04-26"
"C003415",33,"Male",0,"2024-06-22"
"C003416",47,"Female",0,"2024-12-10"
"",66,"Male",0,"2021-03-06"
"C003418",63,"Male",0,"2023-08-16"
"C003420",38,"Female",0,"2023-12-10"
"C003421",45,"Male",1,"2023-01-09"
"C003422",31,"Male",1,"2024-03-12"
"C003423",38,"Male",1,"2025-09-28"
"C003425",58,"Male",0,"2024-09-20"
"C003426",68,"Male",0,"2022-05-16"
"",46,"Female",1,"2021-10-14"
"C003429",36,"Male",0,"2024-05-05"
"C003430",26,"Female",1,"2025-09-12"
"C003432",69,"Male",0,"2025-08-03"
"C003433",28,"Male",0,"2023-12-11"
"C003435",31,"Male",0,"2022-04-19"
"C003436",47,"Female",0,"2023-01-10"
"C003437",26,"Female",1,"2026-02-11"
"C003438",64,"Female",0,"2025-09-04"
"C003439",44,"Female",1,"2024-11-26"
"C003440",54,"Male",0,"2025-05-19"
"C003442",63,"Male",1,"2023-05-30"
"C003443",41,"Male",1,"2023-08-15"
"C003444",58,"Female",1,"2023-04-23"
"C003445",49,"Male",1,"2024-08-18"
"C003447",58,"Male",1,"2021-06-12"
"C003448",30,"Male",0,"2022-04-19"
"C003450",43,"Male",0,"2022-09-23"
"C003451",47,"Male",1,"2022-08-17"
"C003453",19,"Female",1,"2023-10-24"
"C003456",53,"Male",1,"2021-03-15"
"C003457",26,"Female",0,"2021-09-18"
"C003459",49,"Female",0,"2024-08-20"
"C003462",25,"Female",0,"2023-02-26"
"C003463",38,"Male",0,"2023-11-02"
"",40,"Male",1,"2023-10-30"
"C003465",32,"Male",1,"2024-02-10"
"C003466",32,"Female",0,"2021-04-09"
"C003467",64,"Male",1,"2022-11-18"
"C003469",32,"Female",0,"2023-10-25"
"C003470",26,"Male",0,"2021-12-16"
"C003471",52,"Male",1,"2021-08-08"
"",58,"Female",0,"2024-10-14"
"C003473",21,"Female",1,"2025-10-25"
"C003474",64,"Male",0,"2024-12-12"
"",67,"Male",0,"2023-06-06"
"C003476",50,"Male",1,"2021-11-27"
"C003478",42,"Female",1,"2022-07-16"
"C003479",63,"Female",1,"2022-08-19"
"C003482",54,"Female",0,"2025-09-19"
"C003483",20,"Male",0,"2025-06-17"
"C003484",67,"Female",0,"2024-01-15"
"C003485",18,"Female",1,"2023-08-17"
"C003486",23,"Female",0,"2025-03-15"
"C003487",44,"Female",0,"2022-10-26"
"C003488",58,"Male",1,"2024-12-30"
"C003489",50,"Female",0,"2025-02-24"
"C003490",33,"Female",1,"2023-05-25"
"C003491",53,"Male",0,"2026-02-02"
"C003492",32,"Male",0,"2023-06-12"
"C003493",45,"Female",0,"2022-10-22"
"C003494",58,"Female",1,"2023-07-07"
"C003495",49,"Female",0,"2023-05-30"
"C003496",66,"Male",0,"2021-10-20"
"C003497",59,"Male",1,"2023-12-01"
"C003498",38,"Male",1,"2022-10-28"
"C003499",47,"Male",0,"2023-02-21"
"",28,"Female",1,"2026-02-15"
"C003502",43,"Male",0,"2024-09-06"
"C003503",41,"Female",0,"2023-12-15"
"C003504",54,"Male",1,"2025-02-03"
"C003508",69,"Male",1,"2021-10-03"
"C003510",42,"Female",1,"2026-02-19"
"C003511",23,"Male",0,"2023-04-11"
"C003512",61,"Female",0,"2024-05-11"
"C003514",24,"Male",0,"2022-03-12"
"C003515",41,"Male",1,"2024-08-09"
"",39,"Male",1,"2022-03-29"
"C003518",54,"Male",1,"2023-04-30"
"C003519",19,"Male",1,"2025-01-03"
"",32,"Female",1,"2024-05-07"
"C003521",50,"Female",1,"2025-12-25"
"C003522",49,"Male",1,"2024-07-16"
"C003524",52,"Female",1,"2021-06-28"
"C003526",59,"Male",0,"2023-08-06"
"C003528",18,"Female",0,"2023-07-31"
"C003529",34,"Female",0,"2024-11-29"
"C003530",18,"Female",1,"2025-10-29"
"C003531",32,"Female",1,"2022-05-30"
"C003532",63,"Female",0,"2021-05-06"
"C003534",28,"Male",0,"2025-02-08"
"C003535",20,"Male",1,"2025-05-06"
"C003536",65,"Female",0,"2024-07-17"
"C003537",28,"Female",0,"2021-05-03"
"C003538",26,"Male",0,"2021-08-28"
"",57,"Male",1,"2021-10-13"
"C003540",64,"Male",1,"2024-09-24"
"C003541",67,"Female",0,"2022-07-07"
"C003542",66,"Male",0,"2021-05-16"
"C003543",58,"Female",0,"2021-03-24"
"C003545",55,"Female",0,"2021-08-17"
"C003546",70,"Female",0,"2025-04-27"
"",29,"Female",1,"2023-07-08"
"C003550",60,"Female",0,"2025-09-23"
"C003551",44,"Male",0,"2023-11-04"
"C003552",65,"Male",1,"2023-05-10"
"C003553",20,"Male",0,"2024-02-12"
"C003554",59,"Female",0,"2021-06-14"
"C003555",34,"Male",1,"2021-07-15"
"C003556",35,"Female",1,"2022-09-16"
"C003558",55,"Female",0,"2025-11-23"
"C003561",63,"Male",0,"2026-01-27"
"C003562",64,"Female",0,"2023-11-18"
"C003563",20,"Male",0,"2024-10-16"
"C003564",25,"Male",1,"2025-11-26"
"C003565",54,"Male",1,"2021-11-27"
"C003566",19,"Male",1,"2024-09-24"
"C003567",18,"Male",1,"2024-07-10"
"C003569",63,"Male",1,"2023-05-31"
"C003570",19,"Male",0,"2022-12-25"
"C003571",28,"Female",0,"2022-04-29"
"C003573",45,"Female",1,"2025-08-17"
"C003575",57,"Male",1,"2022-07-17"
"C003576",39,"Female",0,"2024-11-01"
"C003577",49,"Female",0,"2025-08-15"
"",31,"Female",0,"2021-09-02"
"C003579",20,"Male",0,"2022-05-17"
"C003580",43,"Female",1,"2022-07-08"
"C003582",22,"Female",0,"2024-02-29"
"C003583",35,"Female",1,"2022-07-21"
"C003586",31,"Male",1,"2021-10-24"
"C003587",22,"Male",0,"2021-12-24"
"C003588",36,"Male",1,"2023-12-07"
"C003589",45,"Female",0,"2023-08-05"
"C003591",68,"Male",1,"2024-06-15"
"C003592",32,"Male",0,"2024-04-07"
"C003596",28,"Male",0,"2022-10-16"
"C003597",32,"Male",0,"2022-06-24"
"C003598",23,"Male",1,"2024-03-13"
"C003599",41,"Female",0,"2021-06-22"
"C003600",55,"Female",1,"2024-05-26"
"C003601",19,"Female",1,"2025-11-17"
"C003602",24,"Female",0,"2024-05-29"
"C003603",43,"Male",0,"2022-12-24"
"C003604",66,"Female",1,"2024-03-02"
"C003605",21,"Male",0,"2024-06-17"
"C003606",35,"Female",0,"2025-05-22"
"C003607",25,"Female",1,"2022-10-26"
"C003608",29,"Male",1,"2023-01-12"
"C003609",67,"Female",0,"2024-04-16"
"C003610",18,"Female",0,"2021-05-30"
"C003612",32,"Female",1,"2021-04-06"
"C003613",51,"Male",0,"2024-02-20"
"C003614",22,"Female",0,"2024-05-23"
"C003616",29,"Female",0,"2023-07-19"
"C003618",56,"Female",1,"2025-02-13"
"C003619",31,"Female",0,"2025-12-13"
"",32,"Female",0,"2025-02-04"
"",46,"Male",0,"2025-01-17"
"C003622",48,"Male",1,"2022-01-12"
"C003623",27,"Female",1,"2026-02-18"
"C003624",23,"Male",1,"2022-05-22"
"C003625",59,"Female",1,"2022-03-19"
"C003626",43,"Male",1,"2026-01-10"
"",50,"",0,""
"C003628",39,"Female",0,"2024-08-19"
"C003630",54,"Male",0,"2024-11-22"
"C003631",33,"Male",0,"2022-12-19"
"C003633",26,"Male",1,"2023-07-30"
"C003635",22,"Male",1,"2023-03-25"
"C003637",31,"Female",1,"2022-03-14"
"C003639",39,"Female",0,"2021-10-18"
"C003640",61,"Female",0,"2025-11-13"
"C003641",21,"Male",1,"2023-07-24"
"C003643",41,"Male",0,"2021-11-30"
"C003644",20,"Male",1,"2023-08-22"
"C003645",69,"Male",1,"2025-10-22"
"C003647",42,"Male",1,"2025-07-25"
"C003649",68,"Female",0,"2025-10-09"
"C003650",45,"Female",1,"2024-04-18"
"C003653",69,"Female",0,"2023-12-30"
"C003655",44,"Male",1,"2022-09-24"
"C003656",35,"Male",0,"2021-04-09"
"C003657",21,"Female",0,"2023-02-11"
"C003658",64,"Female",1,"2022-11-13"
"C003659",61,"Male",0,"2021-07-12"
"C003660",27,"Male",1,"2022-09-26"
"C003661",18,"Female",0,"2025-11-24"
"C003662",55,"Female",0,"2022-02-10"
"C003664",42,"Male",0,"2024-10-07"
"C003665",53,"Male",0,"2026-01-27"
"C003667",37,"Male",1,"2021-09-14"
"C003668",59,"Male",0,"2025-02-12"
"C003669",49,"Male",1,"2021-03-07"
"",56,"Male",1,"2021-09-17"
"C003671",50,"Female",1,"2024-03-23"
"C003672",49,"Female",1,"2022-08-23"
"C003674",60,"Female",0,"2024-08-27"
"C003675",32,"Female",1,"2023-08-14"
"C003677",37,"Female",1,"2025-09-01"
"C003678",53,"Female",0,"2022-04-21"
"C003679",67,"Female",0,"2026-02-27"
"C003683",41,"Female",1,"2025-10-24"
"C003684",50,"Female",0,"2023-02-12"
"C003686",69,"Male",1,"2021-11-18"
"C003689",22,"Female",0,"2025-11-07"
"C003690",25,"Male",1,"2025-11-21"
"C003691",34,"Male",1,"2023-06-29"
"C003693",63,"Female",1,"2025-07-17"
"C003694",66,"Male",1,"2025-08-29"
"",32,"Male",0,"2023-10-31"
"C003697",40,"Female",0,"2025-05-21"
"C003699",37,"Female",1,"2026-01-17"
"C003700",36,"Male",0,"2023-08-27"
"C003702",60,"Male",0,"2021-12-24"
"C003703",18,"Male",0,"2022-12-22"
"C003704",61,"Male",0,"2025-08-15"
"C003705",38,"Male",1,"2023-04-15"
"C003706",21,"Female",0,"2022-03-25"
"C003707",51,"Male",0,"2026-01-25"
"C003709",18,"Male",0,"2021-04-23"
"C003710",68,"Female",0,"2022-08-25"
"C003711",27,"Female",1,"2022-04-13"
"C003712",68,"Male",1,"2026-02-10"
"C003714",42,"Female",0,"2025-09-28"
"C003715",33,"Female",0,"2023-05-25"
"C003716",58,"Female",0,"2023-10-29"
"C003718",23,"Female",0,"2021-07-18"
"C003719",31,"Male",0,"2022-06-08"
"C003720",37,"Female",0,"2024-01-27"
"C003722",54,"Male",1,"2022-10-25"
"C003723",64,"Male",1,"2022-09-04"
"C003724",61,"Male",0,"2022-09-09"
"C003726",60,"Male",1,"2025-06-04"
"",59,"Male",1,"2025-05-28"
"C003729",58,"Male",0,"2022-12-12"
"C003730",69,"Female",0,"2024-07-01"
"C003732",64,"Male",0,"2025-03-28"
"C003733",57,"Female",0,"2023-04-25"
"C003734",63,"Female",1,"2022-07-26"
"C003735",28,"Male",0,"2022-09-16"
"C003736",64,"Male",0,"2022-06-13"
"C003737",40,"Female",1,"2022-02-26"
"C003740",69,"Female",0,"2021-07-25"
"C003741",33,"Male",1,"2021-09-09"
"C003742",21,"Female",0,"2022-01-14"
"",43,"Female",0,"2024-08-31"
"C003744",33,"Female",1,"2022-01-24"
"",57,"Female",1,"2025-12-06"
"C003747",63,"Male",0,"2022-05-01"
"C003749",27,"Female",1,"2022-05-06"
"C003750",51,"Male",1,"2024-08-06"
"C003751",39,"Female",1,"2023-03-22"
"C003752",33,"Male",1,"2021-08-21"
"C003754",20,"Male",1,"2023-12-12"
"C003755",52,"Female",1,"2025-01-14"
"C003756",32,"Female",1,"2022-01-07"
"C003758",25,"Male",0,"2023-07-31"
"C003760",43,"Male",0,"2022-12-11"
"C003761",64,"Male",0,"2025-03-25"
"",48,"Male",1,"2025-12-29"
"C003763",31,"Male",0,"2024-05-22"
"C003764",61,"Female",0,"2025-05-21"
"C003766",23,"Male",0,"2025-06-22"
"C003767",49,"Female",1,"2022-08-28"
"C003769",56,"Male",1,"2022-04-06"
"C003771",61,"Male",0,"2021-12-09"
"C003773",38,"Female",0,"2025-01-21"
"C003774",23,"Female",0,"2023-01-31"
"C003775",60,"Female",0,"2023-07-24"
"C003776",45,"Female",0,"2022-02-05"
"C003777",57,"Female",0,"2021-03-17"
"C003780",51,"Female",0,"2022-08-04"
"C003781",50,"Female",1,"2021-05-25"
"C003782",62,"Female",0,"2024-09-22"
"C003784",41,"Male",1,"2024-01-05"
"C003788",67,"Female",1,"2023-10-02"
"C003789",50,"Male",1,"2025-01-26"
"C003791",55,"Female",0,"2025-08-13"
"",26,"Female",0,"2021-03-06"
"C003793",43,"Male",0,"2023-01-25"
"C003795",25,"Female",0,"2024-07-08"
"C003796",68,"Female",0,"2022-01-24"
"C003797",24,"Male",1,"2024-05-09"
"C003799",27,"Male",0,"2023-07-27"
"C003800",44,"Male",1,"2021-05-03"
"C003801",41,"Female",0,"2024-05-03"
"C003802",28,"Female",1,"2025-10-02"
"C003803",57,"Female",1,"2022-03-06"
"C003805",20,"Female",1,"2023-02-12"
"C003806",42,"Male",0,"2026-02-13"
"C003807",20,"Male",0,"2022-11-13"
"C003808",50,"Female",0,"2022-06-01"
"C003809",63,"Female",0,"2023-09-26"
"C003811",36,"Female",1,"2026-02-18"
"C003813",35,"Male",1,"2025-10-30"
"C003814",45,"Male",1,"2025-01-06"
"C003816",57,"Male",1,"2025-11-08"
"C003817",55,"Female",0,"2021-07-17"
"",47,"Female",1,"2024-01-26"
"C003821",46,"Male",0,"2024-02-14"
"C003823",52,"Male",1,"2023-02-28"
"C003824",66,"Male",1,"2021-06-29"
"C003826",64,"Female",1,"2021-11-25"
"C003827",21,"Female",0,"2025-06-18"
"C003831",67,"Female",0,"2021-10-08"
"C003833",67,"Female",1,"2024-02-13"
"C003834",58,"Female",1,"2025-11-26"
"C003838",39,"Male",0,"2024-03-23"
"C003839",30,"Male",1,"2022-12-10"
"C003840",54,"Male",1,"2023-05-28"
"C003842",49,"Female",0,"2026-01-24"
"C003843",45,"Female",0,"2023-12-30"
"C003844",24,"Female",1,"2024-07-12"
"C003845",42,"Female",0,"2025-09-17"
"C003846",51,"Female",0,"2024-05-16"
"C003847",49,"Female",1,"2025-01-27"
"",26,"Male",1,"2025-01-17"
"C003849",63,"Male",0,"2022-01-15"
"C003850",26,"Male",0,"2022-11-02"
"",44,"Male",0,"2023-11-18"
"C003852",68,"Female",1,"2021-11-26"
"C003853",59,"Female",1,"2025-07-26"
"C003855",58,"Female",0,"2025-12-29"
"C003856",68,"Female",1,"2024-07-15"
"C003857",25,"Male",0,"2022-09-02"
"C003859",67,"Female",0,"2025-08-02"
"C003861",47,"Female",1,"2022-09-19"
"C003862",58,"Male",1,"2021-03-14"
"C003863",69,"Male",1,"2023-01-24"
"C003864",42,"Female",1,"2022-02-27"
"C003865",51,"Female",1,"2021-09-30"
"C003866",62,"Male",1,"2025-04-04"
"C003867",39,"Male",1,"2026-02-08"
"C003868",49,"Female",1,"2024-02-25"
"",22,"Male",0,"2024-07-23"
"C003870",30,"Female",1,"2022-05-04"
"C003872",51,"Female",1,"2025-01-04"
"",69,"Female",1,"2022-06-28"
"C003874",43,"Male",0,"2025-12-23"
"",53,"Male",1,"2024-12-07"
"C003876",39,"Female",0,"2025-02-11"
"C003877",57,"Male",0,"2025-05-13"
"C003878",70,"Male",0,"2023-04-22"
"",56,"Male",1,"2023-08-19"
"C003880",35,"Male",1,"2023-11-14"
"C003881",23,"Female",0,"2025-11-13"
"C003883",37,"Female",1,"2024-05-17"
"C003886",54,"Male",0,"2024-09-15"
"C003887",69,"Male",0,"2025-06-01"
"C003890",19,"Female",0,"2024-05-01"
"C003891",59,"Male",1,"2024-10-06"
"C003892",47,"Female",1,"2024-07-21"
"C003894",19,"Male",0,"2022-06-05"
"C003895",45,"Female",1,"2025-03-15"
"C003896",33,"Female",1,"2023-09-29"
"C003897",22,"Male",0,"2024-01-22"
"",55,"Female",0,"2024-03-10"
"C003900",25,"Female",1,"2024-09-27"
"C003901",41,"Female",1,"2021-10-04"
"C003903",66,"Female",0,"2021-05-01"
"C003905",51,"Male",1,"2025-05-07"
"",67,"Female",0,"2022-03-09"
"C003907",21,"Male",1,"2021-12-30"
"C003908",48,"Male",0,"2022-10-03"
"C003909",26,"Male",1,"2025-04-20"
"",47,"Female",1,"2022-02-14"
"C003911",51,"Female",1,"2024-02-12"
"C003912",38,"Male",1,"2021-08-29"
"C003913",46,"Female",0,"2025-11-02"
"",22,"Female",0,"2023-09-14"
"C003915",49,"Female",1,"2024-05-16"
"C003916",37,"Female",0,"2025-06-04"
"C003917",29,"Male",1,"2022-12-13"
"C003919",69,"Male",1,"2023-08-12"
"C003920",35,"Female",0,"2022-07-12"
"C003921",51,"Female",1,"2025-06-30"
"C003922",52,"Male",0,"2023-10-16"
"C003926",21,"Female",1,"2023-06-10"
"C003927",52,"Male",1,"2021-05-27"
"C003930",68,"Male",0,"2025-12-09"
"C003931",22,"Female",1,"2024-10-24"
"C003932",18,"Male",1,"2022-12-01"
"C003933",68,"Male",1,"2025-05-03"
"C003934",62,"Female",1,"2024-02-15"
"C003935",43,"Female",1,"2023-06-21"
"",38,"Female",1,"2022-07-05"
"C003937",46,"Male",1,"2021-08-14"
"C003938",65,"Male",1,"2024-01-30"
"C003939",34,"Male",0,"2021-08-22"
"C003940",62,"Male",1,"2026-01-17"
"C003941",59,"Female",0,"2025-12-30"
"C003943",44,"Male",1,"2023-03-03"
"C003944",49,"Male",0,"2024-05-05"
"C003945",53,"Female",0,"2022-12-18"
"C003946",18,"Female",1,"2022-06-12"
"C003950",34,"Female",0,"2025-03-29"
"C003951",50,"Male",0,"2022-07-11"
"C003952",68,"Male",0,"2023-05-31"
"C003953",46,"Female",0,"2022-10-17"
"C003955",43,"Female",0,"2024-07-11"
"C003957",30,"Female",1,"2022-04-09"
"C003958",45,"Male",1,"2024-09-09"
"C003959",18,"Male",0,"2022-09-19"
"C003961",51,"Female",1,"2024-11-22"
"C003962",21,"Female",1,"2024-11-17"
"C003963",35,"Male",0,"2022-09-22"
"C003966",31,"Female",0,"2024-10-12"
"C003967",20,"Female",1,"2022-08-30"
"C003968",27,"Male",0,"2022-02-14"
"C003970",62,"Male",1,"2023-04-19"
"C003972",34,"Male",1,"2024-09-16"
"C003973",27,"Female",0,"2023-04-27"
"C003974",32,"Male",1,"2025-02-13"
"C003976",70,"Male",1,"2023-09-06"
"C003977",69,"Female",0,"2024-08-14"
"C003978",37,"Female",1,"2023-02-15"
"C003980",69,"Male",0,"2025-02-01"
"C003983",67,"Male",1,"2022-06-16"
"C003985",68,"Female",1,"2023-12-22"
"C003987",33,"Female",1,"2024-03-06"
"C003991",24,"Male",1,"2025-11-30"
"C003992",26,"Male",0,"2022-08-16"
"C003993",65,"Male",1,"2023-12-02"
"C003994",54,"Male",0,"2025-05-19"
"C003995",50,"Female",0,"2023-08-27"
"C003996",29,"Male",0,"2024-01-29"
"",46,"Female",0,"2024-10-22"
"C003999",18,"Male",1,"2025-02-03"
"C004000",31,"Male",0,"2025-05-18"
"C004001",25,"Female",1,"2024-03-13"
"C004003",43,"Female",1,"2021-12-28"
"C004006",33,"Male",1,"2026-01-19"
"",23,"Male",1,"2022-09-25"
"C004008",25,"Male",0,"2025-07-21"
"C004010",34,"Male",1,"2022-10-11"
"C004011",46,"Male",1,"2024-03-17"
"C004012",34,"Female",1,"2022-09-23"
"C004013",24,"Male",0,"2023-11-06"
"C004014",26,"Male",1,"2023-05-22"
"C004015",29,"Male",1,"2023-06-14"
"C004016",58,"Female",1,"2023-07-19"
"C004017",43,"Female",0,"2023-12-26"
"C004018",58,"Male",1,""
"C004019",27,"Male",0,"2025-07-19"
"",52,"Female",1,"2025-10-31"
"C004021",36,"Male",0,"2023-07-31"
"C004023",47,"Female",1,"2023-10-23"
"C004024",26,"Male",0,"2022-02-08"
"C004025",48,"Male",0,"2026-01-15"
"C004026",41,"Male",0,"2025-04-25"
"C004027",57,"Female",0,"2024-05-22"
"C004028",36,"Female",1,"2021-04-13"
"C004029",57,"Male",1,"2023-09-06"
"C004031",47,"Male",0,"2025-05-15"
"C004032",30,"Male",1,"2025-06-07"
"C004033",38,"Female",0,"2025-09-01"
"C004034",21,"Male",1,"2025-12-11"
"",48,"Male",1,"2024-08-08"
"C004037",46,"Female",0,"2025-09-22"
"C004038",35,"Female",1,"2023-10-27"
"C004040",39,"Male",1,"2021-05-15"
"C004041",57,"Male",0,"2026-02-19"
"C004042",40,"Female",1,"2022-06-26"
"C004043",23,"Female",1,"2022-10-04"
"C004044",21,"Male",1,"2021-11-11"
"C004047",52,"Female",0,"2025-06-07"
"C004048",41,"Female",0,"2025-09-30"
"C004049",39,"Male",0,"2022-11-23"
"C004050",55,"Male",1,"2022-03-11"
"C004051",58,"Female",0,"2021-11-21"
"C004052",23,"Female",0,"2022-12-07"
"C004053",29,"Female",0,"2024-03-11"
"",29,"Male",1,"2022-12-25"
"C004055",37,"Male",0,"2024-07-24"
"C004056",58,"Male",1,"2025-11-15"
"C004058",65,"Male",0,"2025-11-01"
"C004059",33,"Male",1,"2021-10-20"
"C004060",28,"Female",1,"2025-10-15"
"C004062",28,"Female",1,"2023-04-12"
"C004065",68,"Female",1,"2022-09-12"
"C004066",54,"Female",0,"2021-10-20"
"",18,"Male",1,"2022-03-06"
"C004068",38,"Male",1,"2022-11-15"
"C004069",55,"Female",0,"2021-09-28"
"C004070",42,"Male",1,"2023-09-14"
"C004071",42,"Female",0,"2025-01-31"
"C004072",49,"Female",0,"2023-03-04"
"C004073",19,"Male",1,"2025-04-18"
"C004077",44,"Male",1,"2025-01-07"
"C004078",56,"Male",0,"2025-09-02"
"C004079",27,"Female",1,"2025-12-12"
"C004080",67,"Female",1,"2021-08-16"
"C004081",52,"Male",1,"2022-05-25"
"C004082",63,"Male",0,"2025-02-22"
"C004083",18,"Male",1,"2024-09-12"
"C004084",58,"Female",0,"2025-01-29"
"C004085",23,"Male",0,"2022-12-25"
"C004087",42,"Female",1,"2021-10-11"
"C004089",24,"Female",1,"2025-10-03"
"C004090",20,"Male",1,"2022-06-18"
"C004092",56,"Male",1,"2024-05-16"
"C004093",50,"Male",1,"2022-09-01"
"C004094",35,"Male",0,"2023-05-03"
"C004096",65,"Male",0,"2022-10-04"
"C004097",37,"Female",1,"2021-12-15"
"C004099",22,"Female",1,"2023-01-24"
"C004101",38,"Male",1,"2024-03-13"
"C004102",61,"Female",0,"2023-03-02"
"C004103",28,"Female",0,"2024-10-26"
"C004105",58,"Female",1,"2021-12-13"
"C004106",49,"Female",1,"2026-03-05"
"C004107",21,"Female",0,"2021-06-05"
"C004108",60,"Female",0,"2026-02-10"
"C004109",49,"Female",1,"2024-02-08"
"C004110",63,"Female",1,"2024-12-02"
"C004112",24,"Male",0,"2025-08-07"
"C004113",60,"Male",0,"2023-07-08"
"C004114",38,"Male",1,"2021-07-28"
"C004115",45,"Male",0,"2025-01-10"
"C004116",20,"Male",1,"2023-05-25"
"C004117",26,"Male",0,"2021-09-14"
"C004118",37,"Female",1,"2026-01-30"
"C004119",23,"Male",0,"2026-02-25"
"C004120",27,"Female",1,"2025-01-04"
"C004121",23,"Male",1,"2024-04-03"
"C004122",20,"Male",1,"2023-03-22"
"C004123",31,"Female",0,"2022-10-10"
"C004124",51,"Male",0,"2023-05-29"
"C004126",27,"Female",0,"2022-03-06"
"C004128",43,"Male",1,"2021-05-14"
"C004130",66,"Female",0,"2026-03-04"
"C004131",59,"Male",0,"2024-02-26"
"C004135",38,"Male",1,"2025-03-20"
"",34,"Female",0,"2021-09-17"
"C004137",58,"",0,"2026-01-07"
"C004138",35,"Female",0,"2025-08-01"
"C004139",68,"Male",1,"2021-10-25"
"C004140",34,"Male",1,"2025-12-07"
"C004141",52,"Female",0,"2021-05-06"
"C004143",47,"Male",0,"2023-10-30"
"C004144",28,"Female",0,"2023-03-02"
"",18,"Female",0,"2025-12-28"
"C004146",47,"Male",1,"2025-02-18"
"C004147",24,"Male",0,"2022-10-10"
"C004148",39,"Female",1,"2023-04-29"
"C004150",67,"Male",0,"2021-05-07"
"C004151",29,"Female",0,"2025-03-31"
"C004154",47,"Male",0,"2023-05-09"
"C004156",66,"Male",0,"2025-08-21"
"C004157",36,"Female",1,"2025-11-29"
"C004158",69,"Female",0,"2025-05-08"
"C004159",25,"Female",1,"2021-09-23"
"C004160",48,"Female",1,"2022-03-25"
"",60,"Male",1,"2022-07-25"
"C004163",28,"Female",0,"2023-05-15"
"C004164",33,"Female",1,"2023-05-14"
"C004165",40,"Female",1,"2022-03-07"
"C004166",51,"Male",1,"2022-04-03"
"",56,"Female",0,"2024-10-07"
"C004169",54,"Male",0,"2023-02-22"
"",54,"Male",0,"2025-03-02"
"C004171",50,"Female",0,"2024-08-31"
"C004172",55,"Female",1,"2025-09-20"
"C004173",39,"Male",0,"2025-04-07"
"",38,"Male",0,"2023-08-11"
"C004175",20,"Male",0,"2022-08-02"
"C004176",56,"Male",1,"2025-05-31"
"C004177",29,"Male",1,"2022-09-06"
"C004178",44,"Male",0,"2021-11-27"
"C004179",23,"Male",0,"2025-01-15"
"C004180",44,"Male",1,"2023-04-22"
"C004182",44,"Male",1,"2025-07-09"
"C004183",65,"Male",0,"2024-05-10"
"C004184",25,"Female",1,"2024-03-16"
"C004186",69,"Female",1,"2025-08-30"
"",67,"Female",1,"2023-03-26"
"C004188",58,"Male",0,"2022-06-15"
"",56,"Male",1,"2025-10-03"
